Firm_ID,Sector,Region,Size,Leverage,Profit_Margin,RD_Intensity,Org_Complexity,base_hazard,cov_effect,hazard,Event_Time,Status,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Embed_1,Embed_2,Embed_3,Embed_4
6056,Finance,LatAm,"15813,72756","0,668589805","0,408578967","0,19840633",1,"0,084","1,215435653","0,102096595","15,53472246",0,,,,,-0.007151367,0.17250444,0.036363754,-0.0058461204
6057,Services,LatAm,"35156,87199","0,543201639","0,025961602","1,170761927",4,"0,096","0,369154469","0,035438829","43,66973439",1,,,,,0.00022567436,0.05552668,0.0004600454,-0.011849366
6058,Manufacturing,Europe,"16010,0013",0,"0,300892833","0,409084179",2,"0,06","0,331066862","0,019864012","394,6711304",1,,,,,0.004237107,0.13472721,-0.026391324,0.0029019043
6059,Technology,LatAm,"14125,97149","0,527112914","0,167499165","1,017538216",3,"0,144","0,455846613","0,065641912","35,39892597",1,,,,,-0.012700541,0.039550025,0.023211267,-0.009332068
6060,Manufacturing,Europe,"17266,89826",0,"0,324209108","0,193372915",6,"0,06","0,108511886","0,006510713","303,6879438",1,,,,,0.005399974,0.117094874,-0.04791533,0.006560415
6061,Energy,Europe,"18852,71906","0,774392892","0,216705634","0,196336508",1,"0,05","1,7275694","0,08637847","164,5907011",1,,,,,-0.00874679,0.25135162,-0.020153549,0.02430164
6062,Manufacturing,Europe,"63124,50899","0,718691817","-0,069115465","0,112551499",0,"0,06","2,976884968","0,178613098","57,17927326",1,,,,,-0.018921709,0.22034651,-0.026095498,0.030364484
6063,Retail,Europe,"19077,2691","0,192466056","0,083453679","0,201368365",3,"0,09","0,451383135","0,040624482","226,2671956",1,,,,,0.0057063894,0.18827887,0.033613205,-0.013402067
6064,Services,USA,"37041,76972",0,"0,483192816","0,357960673",1,"0,064","0,382061705","0,024451949","327,4671548",1,,,,,0.0012423676,0.0452879,-0.002390962,-0.009516701
6065,Technology,LatAm,"88967,28933","0,713234332","0,235967118","0,093926853",0,"0,144","2,196622501","0,31631364","65,50549422",1,,,,,-0.034310594,-0.016246539,0.018810254,-0.019541238
6066,Technology,Europe,"26594,88422","0,114663244","0,125586851","0,930938767",2,"0,12","0,360933565","0,043312028","18,04788154",1,,,,,0.008499319,0.054032438,0.01605944,0.005294241
6067,Services,USA,"12425,73315",0,"0,290124723","0,053642309",3,"0,064","0,296133214","0,018952526","2274,515844",1,,,,,-0.024164679,0.094246656,0.00960688,-0.020304356
6068,Services,USA,"6363,311201","0,453435465","-0,430901904","0,460764347",4,"0,064","0,726637847","0,046504822","448,5121843",1,,,,,-0.026450979,0.14030075,0.0030198032,-0.026729316
6069,Services,Europe,"19574,28848",1,"-0,241508848","0,263728916",6,"0,08","0,826665111","0,066133209","80,10896992",1,,,,,-0.009502497,0.1776018,0.017329112,0.009786226
6070,Manufacturing,LatAm,"19980,74353","0,573830584","0,164701299","0,257213398",5,"0,072","0,39354411","0,028335176","281,8891555",1,,,,,-0.009536764,0.062966436,-0.011584646,0.0039241686
6071,Finance,Europe,"62847,97649","0,279149098","-0,129316088","0,828021677",4,"0,07","0,344393251","0,024107528","175,1364547",1,,,,,-0.024036607,0.19995342,0.023493543,0.0022680908
6072,Energy,USA,"20695,49636",1,"0,207727073","0,150199091",2,"0,04","1,85368098","0,074147239","95,0352869",1,,,,,-0.0071008746,0.2593498,0.012048817,0.013965711
6073,Finance,USA,"27463,44542","0,420065129","0,420876241","0,18888785",3,"0,056","0,456018239","0,025537021","270,8095799",1,,,,,0.0020748507,0.2566202,0.02639094,0.008436516
6074,Manufacturing,LatAm,"10908,70118",1,"-0,622022825","0,319254921",3,"0,072","2,893293187","0,208317109","3,215414299",1,,,,,-0.00010661036,0.07739119,0.012701572,0.0016017035
6075,Energy,Europe,"14487,23472","0,039641021","0,193392861","0,063016372",2,"0,05","0,465129454","0,023256473","84,59516336",1,,,,,0.0049105827,0.26102582,0.024005238,0.011993043
6076,Technology,LatAm,"17910,27749","0,345945387","0,296057907","0,786567994",4,"0,144","0,253999286","0,036575897","1958,245185",0,,,,,-0.007756902,0.12409288,0.022166237,0.0060402453
6077,Finance,LatAm,"11625,73196","0,526474471","0,047076545","0,249618928",1,"0,084","1,374136726","0,115427485","213,6673569",1,,,,,-0.009419279,0.12794612,0.011440833,-0.007175967
6078,Technology,LatAm,"44261,38556","0,42913636","0,148813862","0,773704651",0,"0,144","1,114090473","0,160429028","61,15278527",1,,,,,-0.025862614,0.018298676,-0.0027360767,-0.015537739
6079,Retail,USA,"8396,897127","0,555265521","0,006894195","0,247422423",3,"0,072","0,820610154","0,059083931","168,4233863",1,,,,,-0.0013066065,0.17908843,0.006219347,0.008573346
6080,Energy,LatAm,"89797,80901","0,469576418","0,122971569","0,74329431",2,"0,06","0,676884858","0,040613091","127,9888713",0,,,,,-0.012113532,0.085115656,-0.029771447,0.005149387
6081,Services,LatAm,"12523,40876",1,"0,416843541","0,21858687",3,"0,096","1,076659319","0,103359295","80,04601953",0,,,,,-0.002055874,0.20091295,-0.020399388,-0.0060775504
6082,Retail,Europe,"17717,83645","0,724737521","0,054146782","0,265059973",6,"0,09","0,406744324","0,036606989","34,70402758",1,,,,,-0.00757158,0.20377956,-0.012355989,0.023603842
6083,Technology,Europe,"18107,44461","0,477133531","0,159381333","0,820659342",5,"0,12","0,258202606","0,030984313","152,4251932",1,,,,,-0.03382515,0.06766972,-0.009614433,0.013600163
6084,Finance,USA,"40611,23413","0,450455797","0,42162436","0,397532475",2,"0,056","0,580011759","0,032480658","31,72714542",1,,,,,-0.020223843,0.06646451,-0.011335282,-0.015496742
6085,Finance,USA,"29006,49063","0,578275721","0,318418671","0,836942006",3,"0,056","0,463255708","0,02594232","448,2875901",1,,,,,-0.021727713,0.09621437,-0.0042525935,-0.022064224
6086,Manufacturing,LatAm,"12370,18323","0,828440494","-0,067948804","0,187641685",3,"0,072","1,37271249","0,098835299","87,37693142",1,,,,,0.00070937723,0.23899065,0.023588393,-0.009373225
6087,Retail,USA,"23226,97121","0,491008867","0,037038468","0,178529614",2,"0,072","1,010262326","0,072738887","15,80996902",1,,,,,-0.011056924,0.14531384,-0.011664093,0.016598321
6088,Finance,Europe,"21678,1704","0,168156988","1,081954718","0,61934083",3,"0,07","0,130108098","0,009107567","20,04818414",1,,,,,-0.034153014,0.11169694,0.0072375173,0.0026035383
6089,Services,LatAm,"3600,211405","0,539125036","-0,557555237","0,134244744",4,"0,096","1,104199258","0,106003129","97,7478626",1,,,,,0.012469223,0.21997802,0.020628687,-0.02138117
6090,Finance,LatAm,"102137,9316","0,523027159","0,374383306","0,214419618",2,"0,084","0,743005096","0,062412428","59,06147278",1,,,,,-0.014739571,0.08460852,0.027077649,0.004297644
6091,Finance,USA,"29120,44123",1,"-0,58239757","0,283495304",4,"0,056","2,097298143","0,117448696","165,4122838",1,,,,,-0.02170928,0.1371185,0.008823701,0.005292304
6092,Technology,USA,"2571,372725",0,"0,1610591","0,409112169",3,"0,096","0,28206572","0,027078309","342,4873747",1,,,,,-0.036138915,0.20043017,0.012424284,0.011257671
6093,Energy,Europe,"9705,034283",1,"0,189619851","0,329741794",1,"0,05","2,329163645","0,116458182","2,298618228",1,,,,,0.0071058925,0.1011706,-0.015449308,0.008811019
6094,Retail,USA,"34667,97109","0,145860511","0,112804368","0,092280769",5,"0,072","0,236891278","0,017056172","185,1060692",1,,,,,-0.020729879,0.19019799,-0.0004531853,0.02130521
6095,Manufacturing,Europe,"39335,16317","0,359166742","-0,153458606","0,316455036",2,"0,06","0,936113266","0,056166796","2,130042633",1,,,,,0.021513049,0.2219898,0.026999947,0.009084709
6096,Services,Europe,"40913,00022",0,"0,764285974","0,295742142",2,"0,08","0,220433979","0,017634718","333,5072146",1,,,,,0.0012091063,0.14549257,0.02046499,0.012872599
6097,Retail,USA,"8621,054778","0,144067473","0,015539772","0,182638729",5,"0,072","0,248886595","0,017919835","93,86546089",1,,,,,-0.01762226,0.14933567,-8.729659e-05,0.011516556
6098,Manufacturing,Europe,"7535,892526",1,"-0,245922651","0,267297282",0,"0,06","5,014200615","0,300852037","3,165316811",1,,,,,-0.0016110707,0.17620523,0.0052927462,0.030185916
6099,Manufacturing,USA,"13110,30759","0,800569534","-0,193682042","0,215205678",3,"0,048","1,472458575","0,070678012","84,16073751",1,,,,,-0.004784869,0.22536176,-0.00065838173,0.02735781
6100,Technology,Europe,"7624,979299",0,"0,183252627","0,328956026",7,"0,12","0,08648964","0,010378757","4482,597559",1,,,,,-0.015471151,0.2546902,0.0052629216,0.04151375
6101,Retail,USA,"11163,42477",1,"0,047821654","0,136187849",2,"0,072","2,190400537","0,157708839","66,63786096",1,,,,,-0.01759739,0.26394945,0.002401106,0.006550744
6102,Energy,Europe,"36079,90542",1,"0,10213877","0,047097433",2,"0,05","2,169100388","0,108455019","35,40102321",1,,,,,0.010171258,0.30797434,0.01817834,0.037389062
6103,Finance,LatAm,"41157,77238","0,650018728","0,02681914","0,411786933",4,"0,084","0,632747067","0,053150754","14,80573694",1,,,,,-0.021787627,0.14286685,0.032508366,-0.0033652037
6104,Energy,LatAm,"82434,72141","0,758930817","0,224349647","0,225813617",3,"0,06","0,905869312","0,054352159","48,11665088",1,,,,,-0.011328092,0.27734053,0.032702476,0.022038125
6105,Services,Europe,"18032,10179","0,912089808","-0,223515538","0,575135804",1,"0,08","2,729401481","0,218352118","12,37617444",1,,,,,0.004188562,0.270592,0.028731551,0.038316824
6106,Services,USA,"3103,537154","0,290858136","-0,321388145","0,453438117",2,"0,064","0,933285886","0,059730297","150,1613113",1,,,,,-0.020938607,0.2826343,0.015602191,-0.010701321
6107,Finance,LatAm,"24318,69192","0,545000358","1,058463388","0,373179139",3,"0,084","0,265125383","0,022270532","119,0317691",1,,,,,-0.013968466,0.11426162,0.0379942,0.0021072254
6108,Energy,Europe,"47557,11312",0,"0,159474015","0,173785191",1,"0,05","0,579049907","0,028952495","858,2946432",1,,,,,0.010718578,0.17823626,0.027423419,0.01835253
6109,Energy,LatAm,"7764,435712","0,498616591","0,088994952","0,266010196",1,"0,06","1,253481446","0,075208887","14,80982856",1,,,,,-0.0003248006,0.027950555,-0.009042258,0.00022468716
6110,Retail,USA,"8163,247069","0,724086548","0,043673422","0,480595391",7,"0,072","0,273120744","0,019664694","348,8056837",1,,,,,-0.046984352,0.3017158,-0.0023408514,-0.027862977
6111,Energy,Europe,"13797,63662","0,598161756","0,234923597","0,434777307",1,"0,05","1,155959093","0,057797955","446,6938919",1,,,,,0.009363247,0.04342207,-0.031276572,-0.014347866
6112,Manufacturing,LatAm,"97810,30472","0,517137087","0,798551949","0,207672087",2,"0,072","0,483510445","0,034812752","326,9953055",0,,,,,0.005947401,0.115695484,-0.02063283,-0.0064534247
6113,Energy,Europe,"147445,7538","0,163818525","0,10463419","0,605712718",2,"0,05","0,466842769","0,023342138","882,8487867",1,,,,,0.026151618,0.04141384,-0.023972947,-0.034547687
6114,Finance,LatAm,"14837,62935","0,767172098","0,633481613","0,544496698",4,"0,084","0,384822991","0,032325131","13,57476561",0,,,,,0.015213432,-0.04890974,0.007873441,-0.016792804
6115,Manufacturing,LatAm,"28009,03109","0,64395705","0,881263679","0,355347164",6,"0,072","0,150619019","0,010844569","1233,268539",1,,,,,0.032793928,-0.06767246,-0.0064232247,-0.022530995
6116,Energy,LatAm,"20961,35521","0,036813135","0,028033525","0,146695131",2,"0,06","0,524053559","0,031443214","37,88956966",1,,,,,0.020318054,0.021626532,-0.0042050015,-0.0032209381
6117,Retail,LatAm,"7737,584213","0,564517953","0,041451673","0,204464125",1,"0,108","1,496446345","0,161616205","64,44921278",1,,,,,-0.020482333,0.14128794,0.008193822,0.01005698
6118,Retail,Europe,"6217,707963",1,"0,068385401","0,434019446",3,"0,09","1,369717995","0,12327462","70,58113435",1,,,,,0.02265784,0.115396544,0.023677025,0.009695686
6119,Manufacturing,USA,"13417,56019","0,740833226","-0,206269755","0,169954146",1,"0,048","2,540961419","0,121966148","220,783206",1,,,,,-0.0038062055,0.11321303,0.0018374464,0.004106976
6120,Services,Europe,"20942,25462",1,"-0,278028588","0,295637285",5,"0,08","1,1390675","0,0911254","178,8894929",1,,,,,-0.020357164,0.31791088,0.02317512,-0.004933737
6121,Finance,USA,"37839,49954","0,719525833","0,126916604","1,406700432",0,"0,056","1,282770163","0,071835129","9,756533924",1,,,,,0.01904698,0.009318132,0.0011218674,-0.0036376864
6122,Services,LatAm,"25956,26132","0,560214963","-0,109022604","0,2064846",5,"0,096","0,520015193","0,049921458","321,4960904",1,,,,,-0.014574239,0.2371379,0.026320208,0.020711035
6123,Technology,USA,"17084,87202","0,494531087","0,081311258","0,455801629",2,"0,096","0,845848138","0,081201421","278,3687053",0,,,,,0.00989705,0.13582452,-0.002096882,0.0070039704
6124,Services,USA,"98232,63064",0,"0,703358449","0,687132651",0,"0,064","0,351015543","0,022464995","1114,265346",0,,,,,0.0062939925,0.08648457,0.0013597384,0.001677677
6125,Manufacturing,USA,"6356,908389",1,"-0,126145912","0,226488307",7,"0,048","0,555938145","0,026685031","271,9544549",1,,,,,0.0031479355,0.113770865,-0.017145684,-0.0010499209
6126,Manufacturing,LatAm,"54728,32889","0,396660043","-0,257946663","0,447286502",7,"0,072","0,229763095","0,016542943","826,4280726",1,,,,,-0.0022008363,0.24113406,0.022230234,0.006717451
6127,Manufacturing,USA,"88123,89529","0,548726318","0,675350031","0,296358525",5,"0,048","0,223032045","0,010705538","1057,893202",1,,,,,-0.0032500867,0.27577472,0.008273401,0.016673408
6128,Retail,Europe,"102111,3595","0,759260115","0,05185374","0,56795808",4,"0,09","0,672372614","0,060513535","167,8731724",1,,,,,-0.011229379,0.38313246,0.035388473,0.020472758
6129,Finance,Europe,"9738,876647",1,"-1,06900331","0,704190523",3,"0,07","3,731864776","0,261230534","59,80176541",1,,,,,-0.007225979,0.26683798,0.0036548842,-0.0014019012
6130,Services,USA,"10163,08627","0,9383761","-0,842606927","0,177323587",3,"0,064","3,530746363","0,225967767","180,7406033",1,,,,,-0.0005619023,0.12546192,-0.017323777,0.001935631
6131,Manufacturing,LatAm,"29267,96091","0,856701004","0,445413097","0,362563122",3,"0,072","0,785336374","0,056544219","3,222056535",1,,,,,-0.01250829,0.21465202,0.018570315,0.040274538
6132,Services,LatAm,"12368,0623","0,558881759","0,769775942","0,134718687",4,"0,096","0,301552048","0,028948997","3,075039984",1,,,,,-0.014105586,0.06607932,0.0073335646,0.017783172
6133,Manufacturing,Europe,"48436,44614","0,972481765","0,42646838","0,513760828",0,"0,06","2,171403762","0,130284226","68,32431674",1,,,,,-0.011839012,0.19387253,0.015490993,0.021012537
6134,Finance,LatAm,"25458,23361","0,656343036","0,201877154","0,702864944",5,"0,084","0,343422067","0,028847454","40,90593346",1,,,,,-0.022014039,0.17077579,0.028962824,0.012560308
6135,Manufacturing,LatAm,"24160,61187","0,741522633","-0,356696069","0,207928009",4,"0,072","1,179412006","0,084917664","82,63045389",1,,,,,-0.008773992,0.1507451,0.037434172,0.014465518
6136,Services,Europe,"96346,85659",0,"1,04894711","0,140716035",4,"0,08","0,098341897","0,007867352","1399,252666",0,,,,,0.00017510727,0.106328696,0.014190032,0.014692858
6137,Finance,LatAm,"60371,35837","0,438217754","0,969367552","0,226164572",5,"0,084","0,145857785","0,012252054","4218,315476",1,,,,,-0.0171965,0.07183817,0.046982307,0.015700959
6138,Retail,USA,"20756,97976","0,194045983","0,014168728","0,696172146",6,"0,072","0,153941006","0,011083752","2070,420219",1,,,,,-0.010248082,0.24065247,0.0004907865,0.019113652
6139,Services,Europe,"18871,17852","0,311449455","0,709493564","0,371260143",1,"0,08","0,482898181","0,038631854","7,921222817",1,,,,,0.009801855,0.050807767,-0.020352999,0.0038523898
6140,Services,Europe,"19833,01813","0,375718459","-0,284182167","0,273840693",6,"0,08","0,336498869","0,026919909","625,5247595",1,,,,,0.0078088064,0.08546315,-0.020003144,0.008722477
6141,Energy,Europe,"8582,33879","0,627233921","-0,1872745","0,466889446",2,"0,05","1,342697512","0,067134876","49,62207852",0,,,,,-0.014638988,0.0913064,-0.0035859747,0.019179776
6142,Services,Europe,"15707,58882","0,610275609","-0,448657332","0,092017907",1,"0,08","2,767824942","0,221425995","79,33981534",1,,,,,-0.00773835,0.10746461,-0.013378918,0.016809054
6143,Manufacturing,LatAm,"31644,52501","0,54691341","0,423422595","0,698973284",1,"0,072","0,776825821","0,055931459","67,24756991",1,,,,,-0.014588812,0.0055705993,0.035589684,0.015325889
6144,Manufacturing,USA,"9221,474281",0,"-0,236180353","0,461973387",3,"0,048","0,408686737","0,019616963","630,9503107",1,,,,,-0.009420341,0.07995564,0.009125155,0.026227988
6145,Finance,Europe,"44604,22014","0,05876806","0,824429128","0,169550554",5,"0,07","0,098170225","0,006871916","162,9791098",1,,,,,-0.010085363,0.061637692,0.023965228,0.018348463
6146,Manufacturing,USA,"19116,97579","0,802641797","0,25948282","0,317182159",2,"0,048","1,204288332","0,05780584","177,7750367",0,,,,,0.0037707742,0.10592261,-0.0028159725,0.0013187006
6147,Technology,LatAm,"6109,82032","0,540230695","0,019268122","1,253985663",2,"0,144","0,646672749","0,093120876","4,942566239",1,,,,,0.015142566,0.017114762,0.017997757,0.0072323456
6148,Manufacturing,LatAm,"69268,21838","0,305911924","0,13190376","0,549068761",3,"0,072","0,428454704","0,030848739","167,5046248",1,,,,,0.029942373,0.0355569,0.0076586297,-0.015426714
6149,Manufacturing,USA,"18079,80124",0,"0,278758304","0,540513163",5,"0,048","0,128861785","0,006185366","705,753233",1,,,,,0.019361552,0.06060493,-0.009593937,-0.013450198
6150,Technology,LatAm,"6177,32327","0,600830138","0,234333261","1,86983543",4,"0,144","0,230384467","0,033175363","286,8779605",1,,,,,0.0049853884,-0.010151714,0.01416988,-0.013498604
6151,Manufacturing,LatAm,"12206,57835","0,71992797","-1,113957971","0,326699505",3,"0,072","3,09720525","0,222998778","45,11333523",1,,,,,-0.023133466,0.030864948,0.0026225494,0.0012997761
6152,Technology,USA,"8308,331824",0,"0,194239594","0,553769026",1,"0,096","0,462492885","0,044399317","41,31197068",0,,,,,-0.009750593,0.03014934,-0.0064980043,-0.0059865713
6153,Energy,LatAm,"5472,555536","0,891955423","0,187417527","0,314483813",2,"0,06","1,48182391","0,088909435","140,1042525",1,,,,,-0.00973366,0.039014,-0.015960716,0.006019339
6154,Services,USA,"7417,916893","0,899243806","-0,268171431","0,216383034",4,"0,064","1,361852114","0,087158535","650,2094781",1,,,,,0.0009983014,0.07721184,-0.025122419,0.0021429956
6155,Retail,Europe,"20029,22528","0,850271725","0,091061107","0,82603943",1,"0,09","1,602118419","0,144190658","18,28341939",0,,,,,-0.0031259432,0.11526038,0.0030040825,0.03109447
6156,Finance,LatAm,"24494,67046","0,298575768","0,108550949","1,033677183",3,"0,084","0,340436763","0,028596688","979,1907392",1,,,,,-0.00792742,0.039330967,0.0088794725,0.0065618083
