Firm_ID,Sector,Region,Size,Leverage,Profit_Margin,RD_Intensity,Org_Complexity,base_hazard,cov_effect,hazard,Event_Time,Status,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
1763,Services,USA,"11634,68268","0,882609672","-0,451392561","0,367087762",3,"0,064","1,99723393","0,127822972","22,52621072",1,,,,
1764,Finance,USA,"14102,88088","0,082017827","0,700380582","0,269713265",2,"0,056","0,269224285","0,01507656","25,28266627",1,,,,
1765,Manufacturing,Europe,"9790,271204","0,880988049","0,035833851","0,564762419",5,"0,06","0,608515444","0,036510927","188,7566933",1,,,,
1766,Technology,LatAm,"246757,6924","0,722103713","0,200527268","0,651378758",2,"0,144","0,957852885","0,137930815","33,42574434",1,,,,
1767,Technology,Europe,"513158,2138","0,804361325","0,044508171","1,041095773",4,"0,12","0,572058471","0,068647017","181,9268183",1,,,,
1768,Finance,LatAm,"25135,71597","0,76019573","-0,44778934","0,041818934",3,"0,084","1,948721404","0,163692598","36,53172783",1,,,,
1769,Finance,LatAm,"14627,58655","0,50941116","-0,23522382","0,265731103",4,"0,084","0,716393994","0,060177095","541,7024818",1,,,,
1770,Energy,Europe,"19561,41582",1,"0,120351152","0,258518868",3,"0,05","1,41962026","0,070981013","179,3915338",1,,,,
1771,Services,LatAm,"42119,9473","0,768017375","-0,186040643","0,288941491",2,"0,096","1,810487164","0,173806768","52,17521048",1,,,,
1772,Services,LatAm,"23787,684","0,472779085","-0,085117032","0,567063959",0,"0,096","1,666546764","0,159988489","8,766485228",0,,,,
1773,Finance,USA,"55628,14586","0,482238216","0,372329666","0,151926406",4,"0,056","0,396556979","0,022207191","716,5160953",1,,,,
1774,Manufacturing,USA,"42513,80181","0,311514564","-0,125975795","0,401908093",5,"0,048","0,330315703","0,015855154","75,08545231",1,,,,
1775,Manufacturing,LatAm,"8059,537216","0,815428167","-0,09932769","0,832348642",0,"0,072","2,475136683","0,178209841","247,0612129",1,,,,
1776,Energy,USA,"5408,188971","0,06367563","0,053885231","0,916921936",1,"0,04","0,488296363","0,019531855","121,9475481",0,,,,
1777,Manufacturing,USA,"91329,54411","0,905513844","0,761321386","0,173873141",6,"0,048","0,275274309","0,013213167","269,2196933",0,,,,
1778,Energy,Europe,"11049,61064",0,"0,166059122","0,211404792",4,"0,05","0,229520824","0,011476041","3465,728805",1,,,,
1779,Services,USA,"18771,05417","0,712323346","0,291535036","0,156015649",4,"0,064","0,605889385","0,038776921","1276,88666",1,,,,
1780,Manufacturing,LatAm,"28703,12609","0,938039717","-0,017840761","0,080278716",2,"0,072","2,191882972","0,157815574","57,14570663",1,,,,
1781,Services,Europe,"42009,67622","0,614027367","-0,196751021","0,298433311",4,"0,08","0,793402528","0,063472202","111,4996947",1,,,,
1782,Technology,LatAm,"18645,7359","0,622510086","0,188214791","0,492172233",1,"0,144","1,220748532","0,175787789","23,94478738",1,,,,
1783,Energy,LatAm,"16366,46926","0,302518938","0,061274721","0,449083157",2,"0,06","0,649184777","0,038951087","100,58883",0,,,,
1784,Energy,LatAm,"8743,487876","0,668415156","0,075965565","0,755974483",3,"0,06","0,703751426","0,042225086","512,8341507",1,,,,
1785,Energy,LatAm,"9524,019792","0,775408674","0,090510091","0,291687591",4,"0,06","0,760909482","0,045654569","306,5727514",1,,,,
1786,Technology,Europe,"53502,30405","0,015515551","0,061129753","0,179860656",1,"0,12","0,651950425","0,078234051","0,485962461",0,,,,
1787,Retail,USA,"7971,082609","0,392774791","0,051477612","0,372988525",0,"0,072","1,420757688","0,102294554","7,836359286",1,,,,
1788,Technology,Europe,"38893,84822",0,"0,112700246","1,071031538",5,"0,12","0,116692149","0,014003058","379,2296121",1,,,,
1789,Energy,LatAm,"34918,35282","0,67708494","0,144178998","0,351920283",0,"0,06","2,004687667","0,12028126","68,1729388",1,,,,
1790,Energy,USA,"20398,03698",1,"0,196647923","0,329112826",1,"0,04","2,313578972","0,092543159","43,32616589",1,,,,
1791,Finance,LatAm,"36117,84619","0,040183127","0,054376399","0,275396101",2,"0,084","0,48104245","0,040407566","166,5343702",1,,,,
1792,Services,Europe,"125592,8554","0,082062394","0,469297784","0,350533094",3,"0,08","0,24135878","0,019308702","15,7482368",1,,,,
1793,Manufacturing,USA,"25229,40062","0,263653115","0,379691892","0,559090755",6,"0,048","0,126975948","0,006094845","499,402006",1,,,,
1794,Technology,LatAm,"11720,93866","0,208180692","0,130265672","0,494642004",0,"0,144","0,936771739","0,13489513","7,13658616",1,,,,
1795,Manufacturing,Europe,"26939,15004","0,329231858","-0,437746856","0,849760979",3,"0,06","0,67483582","0,040490149","206,0394927",1,,,,
1796,Finance,LatAm,"24240,71596","0,621776991","0,271096306","0,574697204",2,"0,084","0,79789408","0,067023103","7,529751275",1,,,,
1797,Energy,USA,"36838,83511","0,590252202","0,077932804","0,197820018",5,"0,04","0,453180621","0,018127225","1110,38085",0,,,,
1798,Energy,LatAm,"24242,13911","0,711696003","0,171061388","0,341039029",6,"0,06","0,341626618","0,020497597","136,9866578",1,,,,
1799,Finance,Europe,"33756,82202",1,"-0,597635606","0,038221607",4,"0,07","2,407345776","0,168514204","2,258093614",1,,,,
1800,Energy,USA,"30224,20861",1,"0,007492565","0,442300541",4,"0,04","1,07396474","0,04295859","189,7210251",1,,,,
1801,Energy,USA,"29772,88172",0,"0,001036195","0,032390431",1,"0,04","0,728162231","0,029126489","1,489367493",1,,,,
1802,Retail,LatAm,"24515,31978","0,623408477","0,077874847","0,737980677",3,"0,108","0,662488242","0,07154873","181,2685315",1,,,,
1803,Technology,USA,"12954,66688",0,"0,177901414","0,381053283",5,"0,096","0,154366126","0,014819148","674,9026308",0,,,,
1804,Energy,LatAm,"11677,16537","0,231152572","0,083596468","0,895310401",1,"0,06","0,615991071","0,036959464","25,82044058",1,,,,
1805,Manufacturing,LatAm,"19368,93453",1,"-0,159351031","0,480774463",5,"0,072","0,922160308","0,066395542","153,11187",1,,,,
1806,Services,USA,"29553,94221","0,49780681","0,162576149","0,72642409",2,"0,064","0,684492235","0,043807503","13,17839641",1,,,,
1807,Retail,LatAm,"15664,94099","0,53408499","0,024522124","0,371192145",1,"0,108","1,337777009","0,144479917","41,09311947",1,,,,
1808,Services,USA,"26865,89306",0,"0,677667752","0,272273539",2,"0,064","0,2432162","0,015565837","924,6586967",1,,,,
1809,Energy,USA,"10259,67086","0,19335955","0,197775219","0,192589204",0,"0,04","0,995977616","0,039839105","247,3838642",0,,,,
1810,Manufacturing,Europe,"11012,00851","0,810223843","0,017527272","0,533236331",3,"0,06","1,031681843","0,061900911","190,4104404",1,,,,
1811,Retail,USA,"31842,00322",1,"-0,012024059","0,139887485",1,"0,072","3,133279805","0,225596146","44,48621364",0,,,,
1812,Services,Europe,"27173,27206","0,043845597","-0,133128403","0,206009472",5,"0,08","0,245586037","0,019646883","473,1303233",0,,,,
1813,Energy,Europe,"11773,94693",1,"0,223235976","0,713131718",1,"0,05","1,859296452","0,092964823","289,5102613",1,,,,
1814,Manufacturing,USA,"8647,657291",1,"-1,109006057","0,537172407",5,"0,048","2,317339716","0,111232306","216,2129446",1,,,,
1815,Manufacturing,Europe,"27534,80066","0,367599096","0,367842261","0,404278037",1,"0,06","0,727178985","0,043630739","94,01923853",1,,,,
1816,Finance,USA,"25387,84027","0,563819775","-0,020984057","0,222555012",3,"0,056","0,86539971","0,048462384","309,758754",1,,,,
1817,Technology,USA,"19580,14922","0,213758402","-0,015339879","0,22616258",2,"0,096","0,685844873","0,065841108","177,4708741",0,,,,
1818,Finance,LatAm,"5118,036461","0,804549075","-0,372660705","0,2718444",2,"0,084","2,324632859","0,19526916","13,14002331",1,,,,
1819,Services,LatAm,"32296,12526","0,539129512","0,822880584","0,233244192",3,"0,096","0,356718469","0,034244973","582,2459277",1,,,,
1820,Finance,LatAm,"11467,16861","0,77479401","-0,343961344","0,679170355",1,"0,084","2,378731071","0,19981341","101,3439582",1,,,,
1821,Services,USA,"36526,64833",0,"0,389223893","0,148300661",2,"0,064","0,345288761","0,022098481","611,3896656",1,,,,
1822,Finance,Europe,"45029,36615","0,499873682","0,439975761","0,555102917",7,"0,07","0,126474231","0,008853196","871,4448455",1,,,,
1823,Retail,USA,"101102,3385","0,465157583","0,047706403","0,470357595",4,"0,072","0,456051824","0,032835731","90,42620138",1,,,,
1824,Manufacturing,LatAm,"18141,34612","0,756184717","-0,287502417","0,162894754",1,"0,072","2,830156799","0,20377129","123,2696182",0,,,,
1825,Technology,USA,"22431,7998",0,"0,082097785","1,766982527",0,"0,096","0,380758848","0,036552849","73,84457937",1,,,,
1826,Retail,USA,"13198,55411","0,713584931","0,06652449","0,436530577",2,"0,072","1,20392568","0,086682649","162,1052578",1,,,,
1827,Retail,Europe,"6069,965784","0,014845011","0,023331181","0,059582309",3,"0,09","0,394216582","0,035479492","128,7051376",1,,,,
1828,Retail,LatAm,"38108,86426","0,809050286","-0,007902438","0,514117821",2,"0,108","1,43967725","0,155485143","25,89122036",0,,,,
1829,Technology,Europe,"10994,27836",1,"0,159808219","1,635732132",5,"0,12","0,376184981","0,045142198","278,5966874",0,,,,
1830,Services,LatAm,"46190,51165","0,686167726","0,272483669","0,234970566",2,"0,096","1,040064403","0,099846183","13,22046045",1,,,,
1831,Services,Europe,"14561,91937","0,538884596","-0,287899723","0,218630514",3,"0,08","1,090799986","0,087263999","115,4732423",1,,,,
1832,Finance,LatAm,"29427,64163","0,706152784","0,035080476","0,349750041",3,"0,084","0,950538778","0,079845257","63,05342396",1,,,,
1833,Services,LatAm,"27725,60393","0,73556493","-0,507591058","0,418334904",2,"0,096","2,229485855","0,214030642","17,04512526",1,,,,
1834,Retail,USA,"97908,98537",0,"0,08057413","0,614970523",3,"0,072","0,275805495","0,019857996","95,35048255",1,,,,
1835,Energy,Europe,"20097,00721","0,141988164","0,048826756","0,799008318",2,"0,05","0,433723229","0,021686161","2001,475086",0,,,,
1836,Services,Europe,"16113,48329","0,045532447","0,395769237","0,363185888",3,"0,08","0,244372028","0,019549762","276,895053",1,,,,
1837,Energy,USA,"14777,01651","0,497874057","0,142889441","0,321725235",6,"0,04","0,257447111","0,010297884","694,0374218",1,,,,
1838,Energy,LatAm,"27610,82716","0,944832214","0,147494419","0,294870371",3,"0,06","1,248969381","0,074938163","403,8969556",1,,,,
1839,Energy,LatAm,"11597,50502","0,594151168","0,201935791","0,208018604",2,"0,06","0,985389445","0,059123367","323,2409813",1,,,,
1840,Finance,Europe,"17163,57227",1,"0,449227119","0,295916453",1,"0,07","1,827254659","0,127907826","61,60771709",1,,,,
1841,Services,Europe,"20450,22873","0,788742954","-0,588432473","0,061943246",0,"0,08","5,700621938","0,456049755","16,90968917",1,,,,
1842,Finance,Europe,"20466,00403","0,048906723","0,831020113","0,759946615",2,"0,07","0,17593629","0,01231554","163,0851826",1,,,,
1843,Manufacturing,Europe,"47776,11182","0,973485712","-0,352732037","0,220828475",4,"0,06","1,652924871","0,099175492","70,55296689",1,,,,
1844,Manufacturing,USA,"19183,65084",0,"0,813197102","0,462531",2,"0,048","0,193116315","0,009269583","462,4494382",0,,,,
1845,Finance,Europe,"13576,30039",1,"-0,848227072","0,690095758",9,"0,07","0,498166556","0,034871659","102,9267235",1,,,,
1846,Manufacturing,USA,"19172,55976","0,612145801","0,092869081","0,00844105",3,"0,048","0,924159221","0,044359643","788,0307995",0,,,,
1847,Technology,USA,"30454,70605","0,037184648","0,232935377","0,644481797",3,"0,096","0,246745138","0,023687533","457,4894881",1,,,,
1848,Manufacturing,Europe,"23149,8177","0,955382891","0,076718889","0,079325976",7,"0,06","0,45689232","0,027413539","215,225596",1,,,,
1849,Services,Europe,"38926,0447","0,823261909","-0,138458361","0,061332635",8,"0,08","0,347387262","0,027790981","238,9089572",0,,,,
1850,Manufacturing,LatAm,"12426,32682","0,385546588","-0,474516447","0,232323891",6,"0,072","0,421757145","0,030366514","530,7474634",0,,,,
1851,Finance,LatAm,"22694,05748","0,838807006","0,829546819","0,338820269",3,"0,084","0,526898977","0,044259514","211,8524012",0,,,,
1852,Services,LatAm,"29152,96461","0,594095685","-0,919413887","0,178380858",3,"0,096","2,273605702","0,218266147","56,13693035",1,,,,
1853,Manufacturing,USA,"13749,17743",0,"0,44523198","0,342724345",1,"0,048","0,39987865","0,019194175","637,5364541",1,,,,
1854,Energy,LatAm,"58635,16653","0,638891493","0,195943402","0,287932189",5,"0,06","0,414131279","0,024847877","1130,414934",1,,,,
1855,Energy,Europe,"22150,60197","0,727895928","0,05541491","0,210209588",2,"0,05","1,392811252","0,069640563","95,01171086",1,,,,
1856,Retail,Europe,"5079,742452",1,"0,085855738","0,071304084",1,"0,09","2,940242968","0,264621867","2,613330495",1,,,,
1857,Manufacturing,USA,"19221,72969","0,602414202","0,13069383","0,382472391",0,"0,048","1,789061674","0,08587496","59,54240564",1,,,,
1858,Technology,Europe,"61688,05867",0,"0,203581183","1,269026961",2,"0,12","0,237379616","0,028485554","274,3937128",1,,,,
1859,Manufacturing,Europe,"34904,8715",0,"0,213263326","0,341547213",2,"0,06","0,373799047","0,022427943","370,8272121",1,,,,
1860,Energy,USA,"18920,45862",1,"0,084803238","0,405740572",3,"0,04","1,366600783","0,054664031","151,2789473",1,,,,
1861,Services,Europe,"32757,58562","0,764297873","-0,066552211","0,52734829",2,"0,08","1,418109826","0,113448786","83,02437114",1,,,,
1862,Finance,Europe,"137232,8349","0,476784971","-0,040988248","0,487308487",0,"0,07","1,669478765","0,116863514","4,836705788",1,,,,
1863,Manufacturing,Europe,"32000,80051",1,"0,008339851","0,108606968",5,"0,06","0,939278422","0,056356705","251,4350847",1,,,,
1864,Technology,Europe,"29252,94335","0,886856042","0,129760395","0,988354956",3,"0,12","0,823943096","0,098873171","113,9459856",0,,,,
1865,Manufacturing,LatAm,"24726,80893","0,525321558","0,59060701","0,409359649",2,"0,072","0,544817448","0,039226856","72,59640099",1,,,,
1866,Retail,LatAm,"23848,50491","0,473128106","0,039372954","0,170720069",3,"0,108","0,729759078","0,07881398","94,51018235",0,,,,
1867,Manufacturing,Europe,"17121,17011","0,179658284","0,363749408","0,068556219",2,"0,06","0,482613047","0,028956783","637,1911748",1,,,,
1868,Services,Europe,"23853,54901","0,829497309","0,080613627","0,360982217",4,"0,08","0,805043656","0,064403492","636,8415333",1,,,,
1869,Retail,USA,"10318,46769","0,789120621","0,002698422","1,073119673",3,"0,072","0,774469247","0,055761786","233,5704941",1,,,,
1870,Services,Europe,"25936,78235","0,30010896","0,379260491","0,125927231",3,"0,08","0,409810399","0,032784832","720,4585732",1,,,,
1871,Services,USA,"165644,8298","0,162697314","0,589348056","0,189067335",4,"0,064","0,194011906","0,012416762","532,4691768",1,,,,
1872,Manufacturing,USA,"14314,2991","0,737176565","0,029773176","0,103459357",3,"0,048","1,13231249","0,054351","5,556828525",1,,,,
1873,Services,LatAm,"12001,12124","0,317471207","-0,057844681","0,163523654",3,"0,096","0,639089779","0,061352619","2,123094632",1,,,,
1874,Services,USA,"20690,09511","0,703205792","0,099463269","0,250818085",3,"0,064","0,9323345","0,059669408","14,48533679",1,,,,
1875,Technology,LatAm,"7612,16457","0,305272037","0,106388419","0,646715219",4,"0,144","0,309797019","0,044610771","436,2069753",1,,,,
1876,Energy,USA,"11640,64265",1,"0,331917775","0,444543526",0,"0,04","2,574899391","0,102995976","206,1336519",1,,,,
1877,Energy,LatAm,"15394,28894","0,803758927","0,093135769","0,267989335",2,"0,06","1,460104421","0,087606265","105,6961418",1,,,,
1878,Retail,LatAm,"20786,96152",1,"-0,032976824","0,044503249",5,"0,108","1,01078292","0,109164555","81,35396683",1,,,,
1879,Services,LatAm,"16740,9685","0,707374459","0,286511614","1,072786696",3,"0,096","0,515899513","0,049526353","193,7189935",1,,,,
1880,Manufacturing,USA,"32786,43102","0,29459363","0,280982362","0,433302067",2,"0,048","0,519056286","0,024914702","14,47990684",1,,,,
1881,Finance,LatAm,"19371,13399","0,437394741","-0,109892377","0,526692645",2,"0,084","0,907227681","0,076207125","426,8546913",1,,,,
1882,Retail,USA,"18530,13506","0,2033797","0,026153116","0,047526532",4,"0,072","0,388739109","0,027989216","730,2070657",0,,,,
1883,Energy,USA,"79827,30191",0,"0,097053057","0,749121966",5,"0,04","0,139231949","0,005569278","911,4150163",1,,,,
1884,Retail,Europe,"8772,068377","0,794499632","0,014646662","0,334946938",2,"0,09","1,506259335","0,13556334","8,369384304",1,,,,
1885,Services,LatAm,"24036,62031","0,372988559","0,209161519","0,246118916",3,"0,096","0,510309365","0,048989699","33,53915514",1,,,,
1886,Retail,USA,"4623,699484",1,"0,027518082","0,55025389",5,"0,072","0,738861326","0,053198015","90,21715542",1,,,,
1887,Manufacturing,LatAm,"89061,12061","0,564794275","0,197583055","0,923285304",5,"0,072","0,269271721","0,019387564","115,5154034",1,,,,
1888,Energy,Europe,"23162,70184",1,"0,211309466","0,40801349",2,"0,05","1,623661508","0,081183075","90,45206453",0,,,,
1889,Technology,Europe,"63971,55693",0,"0,142503916","0,399138536",3,"0,12","0,288784893","0,034654187","873,5620573",1,,,,
1890,Retail,USA,"5874,161269","0,652903777","0,111803023","0,387871783",2,"0,072","1,076394199","0,077500382","10,48525521",1,,,,
1891,Finance,LatAm,"43026,88088","0,433863609","0,88205926","0,193212661",1,"0,084","0,533727336","0,044833096","523,7189627",0,,,,
1892,Technology,Europe,"99672,62934",0,"0,319830127","0,653799355",0,"0,12","0,523755763","0,062850692","69,76155504",0,,,,
1893,Manufacturing,LatAm,"28499,08639","0,467535146","-0,049382033","0,975663325",3,"0,072","0,528798984","0,038073527","485,2697053",1,,,,
1894,Technology,Europe,"14196,38741","0,722560719","0,251634834","1,115652412",6,"0,12","0,217486182","0,026098342","239,9631666",0,,,,
1895,Services,Europe,"18545,80231",1,"-0,281899958","0,263153433",2,"0,08","2,858574978","0,228685998","46,60292559",0,,,,
1896,Services,LatAm,"6927,081468","0,561413067","-1,105712064","0,892865157",4,"0,096","1,351748698","0,129767875","213,2370213",1,,,,
1897,Technology,USA,"39972,86768","0,876755069","0,167159108","0,488895148",7,"0,096","0,302258073","0,029016775","252,1240753",1,,,,
1898,Finance,USA,"24504,95161","0,249058737","0,175286549","0,034196242",3,"0,056","0,487338383","0,027290949","186,2644633",0,,,,
1899,Manufacturing,LatAm,"11959,95203","0,265963483","-0,54111938","1,191544078",3,"0,072","0,573666287","0,041303973","62,65296205",1,,,,
1900,Technology,USA,"110895,2624","0,080881501","0,162604079","1,046394371",4,"0,096","0,171275996","0,016442496","70,0101037",1,,,,
